Status,URL,Encoded URL,Error Message
200,"https://studyleo.com/bg/acibadem-mehmet-али-айдыплар-унверситет-фармация","https://studyleo.com/bg/acibadem-mehmet-%D0%B0%D0%BB%D0%B8-%D0%B0%D0%B9%D0%B4%D1%8B%D0%BF%D0%BB%D0%B0%D1%80-%D1%83%D0%BD%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82-%D1%84%D0%B0%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/acibadem-mehmet-али-айдынлар-университет-програми","https://studyleo.com/bg/acibadem-mehmet-%D0%B0%D0%BB%D0%B8-%D0%B0%D0%B9%D0%B4%D1%8B%D0%BD%D0%BB%D0%B0%D1%80-%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8",""
200,"https://studyleo.com/bg/алания-университети","https://studyleo.com/bg/%D0%B0%D0%BB%D0%B0%D0%BD%D0%B8%D1%8F-%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%D0%B8",""
200,"https://studyleo.com/bg/алания-университет-програми","https://studyleo.com/bg/%D0%B0%D0%BB%D0%B0%D0%BD%D0%B8%D1%8F-%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8",""
200,"https://studyleo.com/bg/алтънбас-университет-програми","https://studyleo.com/bg/%D0%B0%D0%BB%D1%82%D1%8A%D0%BD%D0%B1%D0%B0%D1%81-%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8",""
200,"https://studyleo.com/bg/анестезия-образование-в-тиурция","https://studyleo.com/bg/%D0%B0%D0%BD%D0%B5%D1%81%D1%82%D0%B5%D0%B7%D0%B8%D1%8F-%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5-%D0%B2-%D1%82%D0%B8%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/ankara-bilim-universitet-programi","https://studyleo.com/bg/ankara-bilim-universitet-programi",""
200,"https://studyleo.com/bg/ankara-medipol-universitet-programi","https://studyleo.com/bg/ankara-medipol-universitet-programi",""
200,"https://studyleo.com/bg/ankara-universiteti","https://studyleo.com/bg/ankara-universiteti",""
200,"https://studyleo.com/bg/анталия-белек-университетски-програми","https://studyleo.com/bg/%D0%B0%D0%BD%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%B1%D0%B5%D0%BB%D0%B5%D0%BA-%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%D1%81%D0%BA%D0%B8-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8",""
